city_name,hotel_name,rating_category,hotel_rating,num_reviews,location,availability_status,link,currency,link_domain
Berne,Hotel A1 Grauholz,Good,7.97,1672,Bern,Available,https://www.booking.com/hotel/ch/grauholz.en-gb.html,Pkr,Booking.Com
Phuket,"Russo, Miller and Lee Hotel",Average,6.7,3978,379 Stephanie Summit Suite 181,Available,https://www.booking.com/hotel/0bbe1715.html,Pkr,Booking.Com
Detroit,420 Friendly Boho Loft Downtown King Suite Free Parking,Fabulous,8.98,99,Detroit,Available,https://www.booking.comhttps://www.booking.com/hotel/us/420-friendly-downtown-loft-king-suite-free-parking.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9kZXRyb2l0SDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxaH4xwbAAgHSAiQzZDk3ZDJhOC01MDhmLTQ1MzUtYmFlMS1iMjI2N2U5OWJmY2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=876856227aa301c7&srepoch=1761480903&from=searchresults,Pkr,Booking.Com
Caxias Do Sul,Casas Na Montanha - Villa Montegrappa,Very Good,8.28,12,Caxias do Sul,Available,https://www.booking.com/hotel/br/villa-montegrappa.en-gb.html,Pkr,Booking.Com
Pula-Suburb,Agricola In Sveti Kirin (Haus Für 8 Personen),Exceptional,9.89,9,Svetvinčenat,Available,https://www.booking.com/hotel/hr/agricola-in-sveti-kirin-haus-fur-8-personen.en-gb.html,Pkr,Booking.Com
Rome,Harrison and Sons Hotel,Very Good,8.2,387,61080 Anderson Gateway,Available,https://www.booking.com/hotel/f3a29515.html,Pkr,Booking.Com
Parma-Suburb,Link124 Hotel,Very Good,8.48,1146,Parma,Available,https://www.booking.com/hotel/it/ink124.en-gb.html,Pkr,Booking.Com
Montevideo,Nh Montevideo Columbia,Good,7.97,1970,"Ciudad Vieja, Montevideo (Rambla of Montevideo)",Available,https://www.booking.comhttps://www.booking.com/hotel/uy/nh-columbia-montevideo.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9tb250ZXZpZGVvSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgClL30xwbAAgHSAiRlMTM0OTQ3ZC0xMGYwLTQ5ZWQtOTM5NC1mOTU4NjdmNDdlZTXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&srpvid=5cb785caab2b00bf&srepoch=1761418901&from_sustainable_property_sr=1&from=searchresults,Pkr,Booking.Com
Poitiers,Appartements Les Remparts D'Alienor,Superb,9.29,263,Poitiers,Available,https://www.booking.com/hotel/fr/appartements-les-remparts-d-alienor.en-gb.html,Pkr,Booking.Com
Rome,Webb LLC Hotel,Very Good,8.6,2654,6188 Michael Knolls,Available,https://www.booking.com/hotel/16579750.html,Pkr,Booking.Com
Kandy,Fox Kandy,Fabulous,8.98,966,Kandy,Available,https://www.booking.comhttps://www.booking.com/hotel/lk/fox-kandy-by-fox-resorts.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9rYW5keUgzWARotQGIAQGYATO4AQfIAQ3YAQPoAQH4AQGIAgGoAgG4AuOo-McGwAIB0gIkYjhmYmJkN2MtNTRjNC00OTU2LWI5ZGUtY2QyYmRmZTQzYzJh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=popularity&srpvid=79a157f1b72704d5&srepoch=1761481828&from=searchresults,Pkr,Booking.Com
Doha,Waldorf Astoria Doha Lusail,Fabulous,8.88,1304,Doha,Available,https://www.booking.comhttps://www.booking.com/hotel/qa/waldorf-astoria-lusail-doha.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9kb2hhSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC5q_0xwbAAgHSAiRlMzhjNmE5YS00NmYyLTQyZDYtYTcwOS1lZjZhNDQwYzNkNTbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=7a6282731ef30319&srepoch=1761417191&from=searchresults,Pkr,Booking.Com
Brussels,Brown-Zavala Hotel,Average,6.9,531,39113 John Rest,Unavailable,https://www.booking.com/hotel/63dec10c.html,Pkr,Booking.Com
Astana,Hotel Inju Hills,Fabulous,8.78,1987,Astana,Available,https://www.booking.com/hotel/kz/inju-hills.en-gb.html,Pkr,Booking.Com
Tirana,Hotel Bonsai,Superb,9.39,747,Tirana,Available,https://www.booking.comhttps://www.booking.com/hotel/al/bonsai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF90aXJhbmFIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKpp_jHBsACAdICJGIzMTljMTllLTc4OGQtNDAzZi05MjI5LTBjNmQ3NDNhOWY3YdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&srpvid=45d95794dcb80009&srepoch=1761481643&from=searchresults,Pkr,Booking.Com
Eindhoven,Pullman Eindhoven Cocagne,Very Good,8.58,3179,"Eindhoven City Centre, Eindhoven",Available,https://www.booking.com/hotel/nl/cocagne.en-gb.html,Pkr,Booking.Com
Amsterdam,Mills-Gibson Hotel,Excellent,9.4,2729,635 Williams Expressway Suite 281,Available,https://www.booking.com/hotel/7d44ff43.html,Pkr,Booking.Com
Tucuman,Lg Golden Suites,Fabulous,8.68,699,San Miguel de TucumÃ¡n,Available,https://www.booking.com/hotel/ar/lg-golden-suites.en-gb.html,Pkr,Booking.Com
Utrecht-Suburb,Nh Centre Utrecht Hotel,Good,7.57,1284,"City Centre, Utrecht",Available,https://www.booking.com/hotel/nl/nhcentreutrecht.en-gb.html,Pkr,Booking.Com
Wattens,Hotel Rettenberg,Superb,9.09,827,Kolsass,Available,https://www.booking.com/hotel/at/rettenberg.en-gb.html,Pkr,Booking.Com
Dublin,Smith-Pope Hotel,Average,6.4,3147,708 Christopher Path,Available,https://www.booking.com/hotel/c8a8a599.html,Pkr,Booking.Com
Hasselt,Huys17,Superb,9.19,52,Hasselt,Available,https://www.booking.com/hotel/be/huys17-hasselt.en-gb.html,Pkr,Booking.Com
Seghers,Amazing Panorama Views - Golf At Your Doorstep,Very Good,8.58,12,Benahavís,Available,https://www.booking.com/hotel/es/amazing-panorama-views-golf-at-your-door-step.en-gb.html,Pkr,Booking.Com
Szczecin-Suburb,Apartamenty Silver Place,Fabulous,8.78,1530,"Srodmiescie, Szczecin",Available,https://www.booking.com/hotel/pl/silver-place.en-gb.html,Pkr,Booking.Com
Amsterdam,"Tucker, Johnson and Moon Hotel",Average,6.5,1141,3688 Gregory Canyon,Available,https://www.booking.com/hotel/012216c1.html,Pkr,Booking.Com
Orléans,New Orleans Marriott,Very Good,8.58,885,"French Quarter (Vieux Carré), New Orleans",Available,https://www.booking.com/hotel/us/new-orleans-marriott.en-gb.html,Pkr,Booking.Com
Cagliari,Hotel Quadrifoglio,Good,7.67,1946,Cagliari,Available,https://www.booking.com/hotel/it/quadrifoglio-cagliari.en-gb.html,Pkr,Booking.Com
Yangon,Best Western Green Hill Hotel,Superb,9.09,7,"Tamwe Township, Yangon (Kandawgyi Lake Area)",Available,https://www.booking.comhttps://www.booking.com/hotel/mm/green-hill.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF95YW5nb25IM1gEaLUBiAEBmAEzuAEHyAEN2AED6AEB-AEBiAIBqAIBuALlqfjHBsACAdICJGJmYmE3NjQ2LWIxYjctNDdkZi1iOGY4LTIwNzAwM2ViOGExONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=12ae583215c30320&srepoch=1761481958&from=searchresults,Pkr,Booking.Com
Phuket,Mcbride-Marks Hotel,Very Good,8.4,584,6590 Preston Mill Apt. 870,Available,https://www.booking.com/hotel/c97b5cce.html,Pkr,Booking.Com
Bishkek,Asia Hotel,Fabulous,8.98,552,Bishkek,Available,https://www.booking.com/hotel/kg/asia-mountains-hotel.en-gb.html,Pkr,Booking.Com
Bergamo,Agriturismo Marco,Very Good,8.58,310,Bergamo,Available,https://www.booking.com/hotel/it/agriturismo-marco-b.en-gb.html,Pkr,Booking.Com
Norrköping,Centralstationens Vandrarhem,Good,7.67,820,Norrköping,Available,https://www.booking.com/hotel/se/above.en-gb.html,Pkr,Booking.Com
Brussels,"Robinson, Johnson and Henderson Hotel",Average,6.3,2719,591 Lisa Mountains Apt. 520,Available,https://www.booking.com/hotel/12f866fe.html,Pkr,Booking.Com
Lienz,Parkhotel Tristachersee,Superb,9.49,348,Lienz,Available,https://www.booking.com/hotel/at/parkhotel-tristachersee.en-gb.html,Pkr,Booking.Com
Durham (Uk),61 Durham,Very Good,8.18,1475,Durham,Available,https://www.booking.com/hotel/gb/hallgarthmanorhotel.en-gb.html,Pkr,Booking.Com
Rajkot,The Grand Regency,Good,7.87,158,Rajkot,Available,https://www.booking.comhttps://www.booking.com/hotel/in/the-grand-regency.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9yYWprb3RIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALMuPTHBsACAdICJDg3OWQ2ODg2LWE0NzAtNDVhYS1iN2Q0LTRhMGU3OWNiZWY5M9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=67c484a6cb6607cf&srepoch=1761418317&from=searchresults,Pkr,Booking.Com
Phuket,"Smith, Moore and Pierce Hotel",Poor,5.2,2087,516 Marissa Extensions Suite 098,Unavailable,https://www.booking.com/hotel/61ed10ee.html,Pkr,Booking.Com
Petrópolis,Casa Verde Petrópolis,Very Good,8.28,637,Petrópolis,Available,https://www.booking.com/hotel/br/casa-verde-petropolis-petropolis.en-gb.html,Pkr,Booking.Com
Tunis-Suburb,Hôtel Le Consul,Very Good,8.58,74,Tunis,Available,https://www.booking.com/hotel/tn/le-consul.en-gb.html,Pkr,Booking.Com
Ghent,Kaba Hostel,Very Good,8.58,1910,"Binnenstad, Ghent",Available,https://www.booking.comhttps://www.booking.com/hotel/be/kaba-hostel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9naGVudEgzWARotQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4Av-q9McGwAIB0gIkYzc5ZGEzNjItZDYwZC00NjIzLWJmNjAtZDMyOWFiYzM3NDM02AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=6e7b813fc5b3043f&srepoch=1761416577&from=searchresults,Pkr,Booking.Com
Dublin,"Cunningham, Watson and Jones Hotel",Very Good,8.5,3368,40456 Michael Valleys Apt. 918,Unavailable,https://www.booking.com/hotel/270775cc.html,Pkr,Booking.Com
Chicago,Hyatt Place Chicago/Downtown - The Loop,Very Good,8.28,3744,"Chicago Loop, Chicago",Available,https://www.booking.com/hotel/us/hyatt-place-chicago-47-downtown-the-loop.en-gb.html,Pkr,Booking.Com
Valencia,Adarve Flats,Fabulous,8.98,1283,"Ciutat Vella, Valencia",Available,https://www.booking.com/hotel/es/adarve-flats.en-gb.html,Pkr,Booking.Com
Salerno,Desiderio Guest House,Superb,9.09,259,"Salerno Old Town, Salerno",Available,https://www.booking.com/hotel/it/desiderio-guest-house.en-gb.html,Pkr,Booking.Com
Brussels,Reyes Ltd Hotel,Poor,5.6,3371,028 Emma Expressway,Available,https://www.booking.com/hotel/1c741094.html,Pkr,Booking.Com
Vigo,Occidental Vigo,Fabulous,8.78,2823,Vigo,Available,https://www.booking.com/hotel/es/mexico.en-gb.html,Pkr,Booking.Com
Antigua Guatemala,El Convento Boutique Hotel,Superb,9.19,729,Antigua Guatemala,Available,https://www.booking.com/hotel/gt/el-convento-boutique.en-gb.html,Pkr,Booking.Com
Salerno-Suburb,Vinto House Salerno Downtown,Fabulous,8.88,1027,Salerno,Available,https://www.booking.com/hotel/it/vinto-house.en-gb.html,Pkr,Booking.Com
Berlin,Robinson-Bowen Hotel,Excellent,9.1,2881,0280 Hayes Lodge,Unavailable,https://www.booking.com/hotel/12f28573.html,Pkr,Booking.Com
Tallinn,Tallink Spa & Conference Hotel,Very Good,8.48,5231,"Tallinn City-Centre, Tallinn",Available,https://www.booking.comhttps://www.booking.com/hotel/ee/tallink-spa-and-conference.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF90YWxsaW5uSDNYBGi1AYgBAZgBM7gBB8gBDdgBA-gBAfgBAYgCAagCAbgCyKP4xwbAAgHSAiQyNGRjMWI0OC05NDBkLTQ5ZDUtODcyZC1iYmFhYTQzMTlkN2LYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=17e256a4cbc303d2&srepoch=1761481161&from_sustainable_property_sr=1&from=searchresults,Pkr,Booking.Com
Vilnius-Suburb,Holiday Inn Vilnius By Ihg,Fabulous,8.88,2955,"Snipiskes, Vilnius",Available,https://www.booking.com/hotel/lt/holiday-inn-vilnius.en-gb.html,Pkr,Booking.Com
Silves,Hotel Colina Dos Mouros,Good,7.97,3033,Silves,Available,https://www.booking.com/hotel/pt/colina-dos-mouros.en-gb.html,Pkr,Booking.Com
Amsterdam,"Mendoza, Jones and Goodwin Hotel",Excellent,9,3137,16292 Tapia Branch Apt. 697,Available,https://www.booking.com/hotel/ba84c99e.html,Pkr,Booking.Com
Tarragona-Suburb,Hotel Sb Express Tarragona,Very Good,8.58,2334,Tarragona,Available,https://www.booking.com/hotel/es/sbexpresstarragona.en-gb.html,Pkr,Booking.Com
Delmenhorst,Die Kleine Pension,Very Good,8.08,154,Delmenhorst,Available,https://www.booking.com/hotel/de/die-kleine-pension-delmenhorst.en-gb.html,Pkr,Booking.Com
Stirling-Suburb,Wallace Apartment,Very Good,8.38,259,Stirling,Available,https://www.booking.com/hotel/gb/wallace-apartment.en-gb.html,Pkr,Booking.Com
Barcelona,Aguirre-Sloan Hotel,Excellent,9.1,3439,369 Lisa Ramp,Available,https://www.booking.com/hotel/3e401956.html,Pkr,Booking.Com
Jerusalem-Suburb,Jerusalem Gate Hotel,Good,7.67,1151,"West Jerusalem, Jerusalem (West Jerusalem)",Available,https://www.booking.com/hotel/il/jerusalem-gate.en-gb.html,Pkr,Booking.Com
Leicester-Suburb,Clayton Hotel Leopardstown,Very Good,8.28,1644,Leopardstown,Available,https://www.booking.com/hotel/ie/clayton-hotel-leopardstown.en-gb.html,Pkr,Booking.Com
Kutaisi,Green Palace Kutaisi,Superb,9.09,214,Kutaisi,Available,https://www.booking.com/hotel/ge/green-palace-kutaisi.en-gb.html,Pkr,Booking.Com
Phuket,Parker Ltd Hotel,Poor,5.2,3920,090 Lara Cape Apt. 564,Available,https://www.booking.com/hotel/30ebbc6d.html,Pkr,Booking.Com
Coruña,Hotel Avenida,Fabulous,8.98,3619,A Coruña,Available,https://www.booking.com/hotel/es/avenida-la-coruna.en-gb.html,Pkr,Booking.Com
Loire Valley Towns,Château De Noizay - Châteauzen,Superb,9.09,426,Noizay,Available,https://www.booking.com/hotel/fr/chateau-de-noizay-chateauzen.en-gb.html,Pkr,Booking.Com
Auckland,Lylo Auckland Hotel,Fabulous,8.88,6145,"Auckland Central Business District, Auckland",Available,https://www.booking.com/hotel/nz/nest-auckland.en-gb.html,Pkr,Booking.Com
Barcelona,Jones Group Hotel,Average,6.8,836,8728 Simmons Roads Apt. 425,Unavailable,https://www.booking.com/hotel/50596f19.html,Pkr,Booking.Com
Saarbrücken-Suburb,Charmant And Exclusive Apartments Im Herzen Saarbrã¼Ckens,Superb,9.19,119,SaarbrÃ¼cken,Available,https://www.booking.com/hotel/de/exclusive-studioapartment-im-herzen-saarbruckens.en-gb.html,Pkr,Booking.Com
Dijon,Hotel Victor Hugo,Very Good,8.28,1353,Dijon,Available,https://www.booking.com/hotel/fr/victor-hugo-dijon.en-gb.html,Pkr,Booking.Com
Angra Do Heroísmo,Silveira Bay Lounge Retreat,Superb,9.39,66,Angra do Heroísmo,Available,https://www.booking.com/hotel/pt/silveira-bay-lounge-retreat.en-gb.html,Pkr,Booking.Com
Dublin,Griffin Group Hotel,Good,7.6,1106,42192 James Stream Apt. 523,Available,https://www.booking.com/hotel/7218f640.html,Pkr,Booking.Com
Houston,Heritage Place Houston Brookhollow,Very Good,8.28,656,"Northwest Houston, Houston",Available,https://www.booking.com/hotel/us/courtyard-houston-brookhollow.en-gb.html,Pkr,Booking.Com
Como,Hotel Metropole Suisse,Good,7.67,2142,"Como City Centre, Como",Available,https://www.booking.com/hotel/it/hotelmetropolesuissecomo.en-gb.html,Pkr,Booking.Com
Dublin,Wilson-Clark Hotel,Average,6.3,2949,823 Nicole Drives Apt. 729,Available,https://www.booking.com/hotel/560d00bd.html,Pkr,Booking.Com
Changchun,Sheraton Changchun Jingyuetan Hotel,Very Good,8.08,6,Changchun,Available,https://www.booking.com/hotel/cn/jingyuetan-yitian-sheraton-changchun.en-gb.html,Pkr,Booking.Com
Sofia-Suburb,Meg-Lozenetz Hotel,Fabulous,8.88,590,"Lozenets, Sofia",Available,https://www.booking.com/hotel/bg/meg-lozenetz.en-gb.html,Pkr,Booking.Com
Gers,L'Auberge,Very Good,8.08,104,Saint-Martin-dÊ¼Armagnac,Available,https://www.booking.com/hotel/fr/auberge-du-bergerayre.en-gb.html,Pkr,Booking.Com
Phuket,"Taylor, Wright and Nichols Hotel",Good,7.1,2466,887 Sarah Circle,Unavailable,https://www.booking.com/hotel/e1656e55.html,Pkr,Booking.Com
Hangzhou-Suburb,Jw Marriott Hotel Hangzhou,Fabulous,8.88,128,"Hangzhou City Centre, Hangzhou",Available,https://www.booking.com/hotel/cn/jw-marriott-hotel-hangzhou.en-gb.html,Pkr,Booking.Com
Seinäjoki,Original Sokos Hotel Lakeus Seinäjoki,Fabulous,8.88,423,Seinäjoki,Available,https://www.booking.com/hotel/fi/sokos-lakeus.en-gb.html,Pkr,Booking.Com
Tlaxcala,Hotel Boutique Casa Catalã¡,Good,7.17,31,Tlaxcala de XicohtÃ©ncatl,Available,https://www.booking.com/hotel/mx/casa-catala-1921.en-gb.html,Pkr,Booking.Com
Brussels,Morris PLC Hotel,Very Good,8.6,2581,2889 Warner Trail Suite 860,Unavailable,https://www.booking.com/hotel/69a063e8.html,Pkr,Booking.Com
Beirut,Crowne Plaza Hamra Beirut By Ihg,Good,7.87,336,"Hamra, Beirut",Available,https://www.booking.com/hotel/lb/crowne-plaza-beirut.en-gb.html,Pkr,Booking.Com
Gibraltar,Rock Hotel,Very Good,8.58,2450,Gibraltar,Available,https://www.booking.com/hotel/gi/rock.en-gb.html,Pkr,Booking.Com
Pellaro,La Casa Di Jole,Exceptional,9.59,2,Pellaro,Available,https://www.booking.com/hotel/it/casa-di-jole.en-gb.html,Pkr,Booking.Com
Berlin,"Robinson, Mack and Price Hotel",Good,7.3,3595,61969 Miranda Islands Apt. 692,Available,https://www.booking.com/hotel/9b4f5fae.html,Pkr,Booking.Com
La Paz-Suburb,One La Paz,Very Good,8.18,534,La Paz,Available,https://www.booking.com/hotel/mx/one-la-paz.en-gb.html,Pkr,Booking.Com
Pafos-Suburb,The Clovelly Hotel,Fabulous,8.78,974,"Clovelly, Sydney",Available,https://www.booking.com/hotel/au/the-clovelly-clovelly.en-gb.html,Pkr,Booking.Com
Dieppe,Les Balcons De Dieppe - Appartement 1Er Étage - Certifié 3 Étoiles Au Cœur De La Rue Piétonne,Very Good,8.58,72,Dieppe,Available,https://www.booking.com/hotel/fr/les-balcons-de-dieppe.en-gb.html,Pkr,Booking.Com
Rome,Clark Inc Hotel,Average,6.3,467,52758 Brown Greens Apt. 989,Available,https://www.booking.com/hotel/764b8e2f.html,Pkr,Booking.Com
Grenoble,Appartement Loft Centre Ville Situã© Dans Rue Calme,Superb,9.49,60,"Grenoble City Centre, Grenoble",Available,https://www.booking.com/hotel/fr/appartement-loft-centre-ville-situe-dans-rue-calme.en-gb.html,Pkr,Booking.Com
Valparaiso-Suburb,Alluring View At Valparaiso Departamento,Superb,9.49,185,ValparaÃ­so,Available,https://www.booking.com/hotel/cl/alluring-view-at-valparaiso.en-gb.html,Pkr,Booking.Com
Brno,Guest House Krpole,Fabulous,8.78,595,Brno,Available,https://www.booking.com/hotel/cz/guest-house-krpole.en-gb.html,Pkr,Booking.Com
Barcelona,Eaton-Bishop Hotel,Average,6.6,1485,2363 John Hill Suite 889,Unavailable,https://www.booking.com/hotel/35db7292.html,Pkr,Booking.Com
Jaén,"Piso Compartido Delyrent, Zona Corteinglés",Good,7.67,203,Jaén,Available,https://www.booking.com/hotel/es/piso-compartido-delyrent-zona-corteingles.en-gb.html,Pkr,Booking.Com
Seville,Hotel Boutique Casa De Colón,Very Good,8.58,1206,"Old town, Seville",Available,https://www.booking.comhttps://www.booking.com/hotel/es/casa-de-cola3n.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9zZXZpbGxlSDNYBGi1AYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgC-6v0xwbAAgHSAiQ5MDg5N2VhOC1mZTc1LTQ5MTgtYjVhMi1kYWU5ZmMzZjFhYzHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=03ce817d74fd016a&srepoch=1761416700&from=searchresults,Pkr,Booking.Com
Denver,Hampton Inn & Suites Denver-Downtown,Very Good,8.28,2033,"Capitol Hill, Denver",Available,https://www.booking.com/hotel/us/hampton-inn-suites-denver-downtown.en-gb.html,Pkr,Booking.Com
Amsterdam,Bates Group Hotel,Good,7.2,1249,40526 Love Unions Suite 316,Available,https://www.booking.com/hotel/2c82f2b3.html,Pkr,Booking.Com
Penang,Museum Hotel,Very Good,8.38,1606,George Town,Available,https://www.booking.comhttps://www.booking.com/hotel/my/museum.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9wZW5hbmdIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALys_THBsACAdICJGU2ZjJlNTg0LWJkMDItNGE0Mi1hMThjLWQ5MTI3NWI0MmZiOdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=5f368379dd0304ce&srepoch=1761417715&from=searchresults,Pkr,Booking.Com
Palm Springs-Suburb,Dive Palm Springs,Superb,9.29,365,"Palm Springs Uptown, Palm Springs",Available,https://www.booking.com/hotel/us/colt-39-s-lodge.en-gb.html,Pkr,Booking.Com
Phuket,Martin Group Hotel,Excellent,9.4,455,2053 Mario Spring,Available,https://www.booking.com/hotel/1f76ba6b.html,Pkr,Booking.Com
Kyoto,Hotel M'S Plus Shijo Omiya,Fabulous,8.68,4060,"Nakagyo Ward, Kyoto (Shijo)",Available,https://www.booking.com/hotel/jp/ms-plus-shijo-omiya.en-gb.html,Pkr,Booking.Com
Genoa,Best Western Hotel Moderno Verdi,Very Good,8.18,2546,Genova,Available,https://www.booking.com/hotel/it/best-western-hotel-moderno-verdi.en-gb.html,Pkr,Booking.Com
Sapporo,Sapporo Hotel By Granbell,Very Good,8.48,1114,Sapporo,Available,https://www.booking.comhttps://www.booking.com/hotel/jp/sapporo-by-granbell.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9zYXBwb3JvSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCybP0xwbAAgHSAiRkOWQxMTUyYS1iNjM4LTRkNjctOWNlZS1hYTBhMzA1ZmUyZTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&srpvid=c47b8364597405a0&srepoch=1761417674&from=searchresults,Pkr,Booking.Com
